,From Date,PM10,NO,NO2,WS,CO,Benzene,NOx,Ozone,SO2,NH3,Toluene,PM2.5,Date,year,month,day,hour,minute
944,11-11-2019 16:00,390.12,222.27,135.44,0.32,2.92,2.94,252.84,8.63,9.32,69.47,12.47,213.5,2019-11-11 16:00:00,2019,11,11,16,0
945,12-11-2019 00:00,655.62,146,103.44,0.3,2.91,2.62,196.19,7.74,12.14,81.44,10.49,540.5,2019-12-11 00:00:00,2019,12,11,0,0
946,12-11-2019 08:00,625.75,101.55,154.43,0.41,2.63,2.38,164.85,20.39,15.4,74.11,6.74,475.84,2019-12-11 08:00:00,2019,12,11,8,0
947,12-11-2019 16:00,556.59,320.51,155.94,0.3,3.7,4.47,344.32,7.81,15.29,67.16,14.62,335.56,2019-12-11 16:00:00,2019,12,11,16,0
948,13-11-2019 00:00,580.78,149.95,87.71,0.3,2.87,2.87,168.9,7.55,8.8,72.91,15.31,453.47,2019-11-13 00:00:00,2019,11,13,0,0
949,13-11-2019 08:00,475.22,81.67,136.22,0.32,2.73,2.5,139.05,18.58,12.47,68.39,8.17,335.97,2019-11-13 08:00:00,2019,11,13,8,0
950,13-11-2019 16:00,654.16,293.98,166.23,0.3,5.51,5.64,328.1,7.87,14.19,70.4,17.04,428.44,2019-11-13 16:00:00,2019,11,13,16,0
951,14-11-2019 00:00,625.78,233.66,76.66,0.3,4.01,4.32,231.24,8.19,13.27,65.02,18.2,436.31,2019-11-14 00:00:00,2019,11,14,0,0
952,14-11-2019 08:00,595.37,86.49,106.59,0.37,1.4,3.35,127.2,25.12,18.15,68.6,14.67,438.34,2019-11-14 08:00:00,2019,11,14,8,0
953,14-11-2019 16:00,663.84,271.61,167.9,0.3,4.93,5.91,284.04,25.48,19.51,106.83,22.97,401.59,2019-11-14 16:00:00,2019,11,14,16,0
954,15-11-2019 00:00,626.69,138.49,66.23,0.35,2.26,3.72,148.13,27.75,4.23,114.22,12,482.69,2019-11-15 00:00:00,2019,11,15,0,0
955,15-11-2019 08:00,568.03,75.5,113.68,0.32,1.32,2.8,122.03,15.12,6.53,110.98,7.85,408.44,2019-11-15 08:00:00,2019,11,15,8,0
956,15-11-2019 16:00,579.84,334.28,133.02,0.3,5.04,5.89,353.24,8.26,9.36,82.24,19.56,267,2019-11-15 16:00:00,2019,11,15,16,0
957,16-11-2019 00:00,341.22,79.58,52.25,0.45,0.77,2.73,92.69,7.2,2.51,82.41,11.32,241.91,2019-11-16 00:00:00,2019,11,16,0,0
958,16-11-2019 08:00,261.53,76.52,75.02,1.19,0.61,1.3,102.25,11.95,2.4,77.88,5.13,124.31,2019-11-16 08:00:00,2019,11,16,8,0
959,16-11-2019 16:00,331.25,105.1,68.4,0.52,1.77,1.93,122.05,9.78,7.06,62.23,6.83,121.16,2019-11-16 16:00:00,2019,11,16,16,0
960,17-11-2019 00:00,163.5,67.38,42.36,1.01,1.37,0.92,77.36,8.5,4.47,57.59,2.64,125.28,2019-11-17 00:00:00,2019,11,17,0,0
961,17-11-2019 08:00,186.66,77.5,58.83,2.11,1.57,0.84,94.49,12.28,3.42,62.02,3.08,68.44,2019-11-17 08:00:00,2019,11,17,8,0
962,17-11-2019 16:00,230.16,138.96,72.18,0.65,2.03,1.47,151.69,9.23,6.04,54.68,5.69,100.72,2019-11-17 16:00:00,2019,11,17,16,0
963,18-11-2019 00:00,231.78,33.3,51.8,0.4,1.79,1.21,54.7,9.61,3.85,63.4,2.67,186.81,2019-11-18 00:00:00,2019,11,18,0,0
964,18-11-2019 08:00,183.16,72.8,86.65,0.94,1.58,1.14,101.37,36.01,3.26,68.08,3.31,88.16,2019-11-18 08:00:00,2019,11,18,8,0
965,18-11-2019 16:00,318.34,301.88,99.96,0.3,3.31,3.9,329.46,26.32,9.07,54.93,11.67,103.44,2019-11-18 16:00:00,2019,11,18,16,0
966,19-11-2019 00:00,295.72,221.45,70.08,0.3,1.57,2.62,217.8,26.84,2.91,63.7,8.48,156.34,2019-11-19 00:00:00,2019,11,19,0,0
967,19-11-2019 08:00,371.34,97.22,105.25,0.46,1.57,1.81,135.29,43.92,5.34,77.6,5.26,233.94,2019-11-19 08:00:00,2019,11,19,8,0
968,19-11-2019 16:00,214,195.28,119.7,0.3,1.38,0.93,222.87,27.32,9.38,60.85,3.65,80,2019-11-19 16:00:00,2019,11,19,16,0
969,20-11-2019 00:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2019-11-20 00:00:00,2019,11,20,0,0
970,20-11-2019 08:00,375.15,11.71,132.66,0.3,1.95,2.94,67.17,59.25,6.14,77.87,21.86,197.62,2019-11-20 08:00:00,2019,11,20,8,0
971,20-11-2019 16:00,608.78,30.33,157.41,0.3,3.56,2.94,97.24,35.05,26.07,67.59,21.86,249.53,2019-11-20 16:00:00,2019,11,20,16,0
972,21-11-2019 00:00,627.84,16.91,72.69,0.3,1.9,2.94,49.61,65.7,8.37,83.82,21.86,353.62,2019-11-21 00:00:00,2019,11,21,0,0
973,21-11-2019 08:00,458.22,10.1,136.08,0.3,3.33,2.94,72.4,80.35,20.74,88.32,21.86,255.88,2019-11-21 08:00:00,2019,11,21,8,0
974,21-11-2019 16:00,489.81,11.58,124.62,0.38,3.44,1.64,69.68,29.72,16.28,68.85,11.38,237,2019-11-21 16:00:00,2019,11,21,16,0
975,22-11-2019 00:00,583.25,45.72,94.01,0.3,3.59,2.76,54.87,28.75,10.33,84.24,48.65,358.31,2019-11-22 00:00:00,2019,11,22,0,0
976,22-11-2019 08:00,381.66,9.68,82.22,0.38,1.81,3.03,45.53,57.61,18.47,58.2,31.99,216.41,2019-11-22 08:00:00,2019,11,22,8,0
977,22-11-2019 16:00,445.62,2.02,43.12,0.3,2.94,2.48,24.6,26,8.08,22.02,8.72,217.94,2019-11-22 16:00:00,2019,11,22,16,0
978,23-11-2019 00:00,289.16,62.575,69.34,0.3,1.68,1.08,91.86,22.98,9.28,39.23,3.33,165.59,2019-11-23 00:00:00,2019,11,23,0,0
979,23-11-2019 08:00,291.59,108.64,98.71,0.3,2.29,0.88,141.11,32.96,10.13,67.86,2.59,143.47,2019-11-23 08:00:00,2019,11,23,8,0
980,23-11-2019 16:00,309.63,256.79,99.87,0.3,3.24,1.35,257.08,22.84,9.75,68.99,4.86,107.2,2019-11-23 16:00:00,2019,11,23,16,0
981,24-11-2019 00:00,252.25,47.67,59.82,0.3,0.75,0.9,74.33,26.1,8.15,80.93,2.42,137.62,2019-11-24 00:00:00,2019,11,24,0,0
982,24-11-2019 08:00,173.4,88.11,78.91,0.3,1,0.18,113.77,42.98,9.02,72.64,2.18,69.2,2019-11-24 08:00:00,2019,11,24,8,0
983,24-11-2019 16:00,256.34,189.11,93.72,0.3,2.61,1.18,203.95,22.23,10.16,66.07,4.58,103.84,2019-11-24 16:00:00,2019,11,24,16,0
984,25-11-2019 00:00,238.72,159.69,58.01,0.3,1.84,1.03,161.03,23.27,9.73,64.13,3.13,130.75,2019-11-25 00:00:00,2019,11,25,0,0
985,25-11-2019 08:00,252.16,80.17,82.78,0.3,1.48,0.73,109.39,47.14,12.88,69.89,2.62,106.81,2019-11-25 08:00:00,2019,11,25,8,0
986,25-11-2019 16:00,272,130.46,91.46,0.3,2.13,2.88,155.88,28.91,21.05,67.35,4.97,122.97,2019-11-25 16:00:00,2019,11,25,16,0
987,26-11-2019 00:00,279,55.05,68.46,0.3,1.46,2.33,97.78,27.75,32.84,79.44,7,148.75,2019-11-26 00:00:00,2019,11,26,0,0
988,26-11-2019 08:00,297.41,27.99,101.29,0.31,1.62,1.29,75.12,66.52,13.92,65.04,7.16,130.95,2019-11-26 08:00:00,2019,11,26,8,0
989,26-11-2019 16:00,196.81,64.53,74.99,0.3,1.44,0.58,92.46,26.15,0.81,64.42,2.96,83.3,2019-11-26 16:00:00,2019,11,26,16,0
990,27-11-2019 00:00,89.16,51.9,41.81,0.3,1.06,0.22,64.54,32.56,5.05,54.39,1.63,81.515,2019-11-27 00:00:00,2019,11,27,0,0
991,27-11-2019 08:00,225.72,56.08,85.37,0.43,1.15,0.82,91.14,57.57,7.19,75.38,5.75,101.73,2019-11-27 08:00:00,2019,11,27,8,0
992,27-11-2019 16:00,187.25,40.46,76.02,0.74,1.75,1.49,73.42,42.52,5.44,74.64,15.44,115.56,2019-11-27 16:00:00,2019,11,27,16,0
993,28-11-2019 00:00,59.03,28.31,45.38,1.43,0.86,1.25,47.2,52.65,3.98,57.22,17.88,24.62,2019-11-28 00:00:00,2019,11,28,0,0
994,28-11-2019 08:00,92.33,36.28,44.97,1.82,1.28,1.68,53.5,57.6,0.5,59.88,11.38,47.63,2019-11-28 08:00:00,2019,11,28,8,0
995,28-11-2019 16:00,77.06,26.8,58.99,1.49,1.35,2.3,53.25,31.91,10.79,56.17,12.2,35.09,2019-11-28 16:00:00,2019,11,28,16,0
996,29-11-2019 00:00,91,71.69,41.16,0.3,1.29,2.3,80.33,23.44,4.82,51.83,12.2,39.81,2019-11-29 00:00:00,2019,11,29,0,0
997,29-11-2019 08:00,131.72,65.19,62.74,0.48,1.32,2.3,86.53,61.28,6.98,56.33,12.2,60.22,2019-11-29 08:00:00,2019,11,29,8,0
998,29-11-2019 16:00,210.29,209.71,89.84,0.31,2.28,2.94,218.7,24.09,7.6,57.26,21.86,73,2019-11-29 16:00:00,2019,11,29,16,0
999,30-11-2019 00:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2019-11-30 00:00:00,2019,11,30,0,0
1000,30-11-2019 08:00,224.57,69.91,94.23,0.8,1.47,0.84,107.1,41.83,2.97,69.38,4.12,110.17,2019-11-30 08:00:00,2019,11,30,8,0
1001,30-11-2019 16:00,296.28,263.87,105.19,0.33,2.86,2.94,283.71,24.51,6.55,69.78,21.86,113.03,2019-11-30 16:00:00,2019,11,30,16,0
1002,01-12-2019 00:00,280.84,213.77,88.21,0.3,1.98,2.94,221.19,21.37,9.74,70.22,21.86,141.66,2019-01-12 00:00:00,2019,1,12,0,0
1003,01-12-2019 08:00,234.88,116.12,102.9,0.82,1.45,2.94,149.39,44.23,10.1,78.25,21.86,127.5,2019-01-12 08:00:00,2019,1,12,8,0
1004,01-12-2019 16:00,312.88,297.91,123.29,0.36,2.52,2.94,319.1,25.9,11.12,72.02,21.86,138.25,2019-01-12 16:00:00,2019,1,12,16,0
1005,02-12-2019 00:00,373.12,300.93,87.59,0.3,1.93,2.94,293.19,22.05,5.02,75.38,21.86,195.12,2019-02-12 00:00:00,2019,2,12,0,0
1006,02-12-2019 08:00,259.72,100.31,89.6,0.82,2.17,4.32,126.83,51.86,3.99,74.37,20.92,127.53,2019-02-12 08:00:00,2019,2,12,8,0
1007,02-12-2019 16:00,329.69,293.52,125.89,0.32,2.68,11.25,308.16,36.49,4.84,73.38,76.55,153.44,2019-02-12 16:00:00,2019,2,12,16,0
1008,03-12-2019 00:00,344.72,278.14,83.83,0.3,1.6,10.98,282.41,30.99,6.66,80.39,57.96,180.12,2019-03-12 00:00:00,2019,3,12,0,0
1009,03-12-2019 08:00,284.91,130.37,103.01,0.75,1.98,8.1,161.1,55.44,7.88,77.27,227.07,134.88,2019-03-12 08:00:00,2019,3,12,8,0
1010,03-12-2019 16:00,438.06,338.07,137.06,0.31,6.04,2.94,345.76,37.52,14.82,84.72,21.86,187.5,2019-03-12 16:00:00,2019,3,12,16,0
1011,04-12-2019 00:00,379.66,331.57,87.9,0.3,2.73,2.94,328.31,32.31,5.38,79.85,21.86,189.78,2019-04-12 00:00:00,2019,4,12,0,0
1012,04-12-2019 08:00,300.19,115.47,126.42,0.31,1.7,2.94,161.42,54.21,2.72,87.73,21.86,153.75,2019-04-12 08:00:00,2019,4,12,8,0
1013,04-12-2019 16:00,513.94,184.46,135.77,0.3,4.98,3.2,223.61,41.07,8.93,88.87,289.52,278.19,2019-04-12 16:00:00,2019,4,12,16,0
1014,05-12-2019 00:00,641.78,309.42,93.88,0.3,5.19,13.75,301.03,57.71,7.1,109.4,189.47,414,2019-05-12 00:00:00,2019,5,12,0,0
1015,05-12-2019 08:00,478.81,83.38,146.77,0.3,3.48,12.87,145.98,75.85,8.23,118.64,116.14,303.28,2019-05-12 08:00:00,2019,5,12,8,0
1016,05-12-2019 16:00,427.94,199.06,132.12,0.3,3.13,9.28,232.14,34.38,4.04,93.9,126.1,246.34,2019-05-12 16:00:00,2019,5,12,16,0
1017,06-12-2019 00:00,458.5,205.15,66.37,0.3,2.64,14.72,206.24,33.49,6.9,111.6,106.95,332.28,2019-06-12 00:00:00,2019,6,12,0,0
1018,06-12-2019 08:00,351.12,80.55,118.63,0.32,1.98,11.74,128.81,47.14,9.18,114.83,92.38,222.06,2019-06-12 08:00:00,2019,6,12,8,0
1019,06-12-2019 16:00,358.8,151.08,123.19,0.3,3.49,12.28,191.43,32.41,6.52,97.56,53.01,198.83,2019-06-12 16:00:00,2019,6,12,16,0
1020,07-12-2019 00:00,425.97,250.92,65.52,0.3,3.33,7.77,244.78,35.57,9.5,97.78,34.93,280.3,2019-07-12 00:00:00,2019,7,12,0,0
1021,07-12-2019 08:00,413.85,89.56,124.85,0.34,3.04,5.74,132.26,65.06,9.2,125.8,17.53,289.65,2019-07-12 08:00:00,2019,7,12,8,0
1022,07-12-2019 16:00,757.08,424.04,139.14,0.3,5.05,2.94,422.98,54.18,25.6,109.3,90.88,379.83,2019-07-12 16:00:00,2019,7,12,16,0
1023,08-12-2019 00:00,598.38,297.31,65.57,0.3,5.62,14.36,277.24,53.45,10.38,97.11,64.49,403.84,2019-08-12 00:00:00,2019,8,12,0,0
1024,08-12-2019 08:00,435.22,64.06,169.76,0.37,2.38,6.89,141.36,44.68,2.86,124.92,35.71,297.97,2019-08-12 08:00:00,2019,8,12,8,0
1025,08-12-2019 16:00,433.91,254.39,142.01,0.3,4.35,6.74,282.63,33.14,4.17,87.89,30.68,190.88,2019-08-12 16:00:00,2019,8,12,16,0
1026,09-12-2019 00:00,507.38,348.7,77.16,0.3,3.86,7.37,325.31,39.76,12.69,92.14,36.41,301.88,2019-09-12 00:00:00,2019,9,12,0,0
1027,09-12-2019 08:00,366.47,64.84,138.66,0.35,1.35,4.84,126.38,48.95,7.07,102.44,18.65,218.81,2019-09-12 08:00:00,2019,9,12,8,0
1028,09-12-2019 16:00,439.88,151.3,128.76,0.3,3.31,6.77,192.37,38.92,8.82,83.68,27.14,206.62,2019-09-12 16:00:00,2019,9,12,16,0
1029,10-12-2019 00:00,549.87,191.59,93.84,0.3,4.39,8.04,215.76,46.64,12.4,91.37,36.32,333.37,2019-10-12 00:00:00,2019,10,12,0,0
1030,10-12-2019 08:00,426.89,35.75,146.1,0.32,2.13,4.16,102.55,43.44,7.94,112.3,19.19,272.61,2019-10-12 08:00:00,2019,10,12,8,0
1031,10-12-2019 16:00,327.5,145.63,193.9,0.3,2.15,1.7,201.35,35.65,4.73,82.27,5.68,183,2019-10-12 16:00:00,2019,10,12,16,0
1032,11-12-2019 00:00,748.12,62.575,106.15,0.3,7.17,11.65,91.86,27.75,21.47,98.05,79.3,439.38,2019-11-12 00:00:00,2019,11,12,0,0
1033,11-12-2019 08:00,473.81,43.46,116.74,0.76,2.05,5.08,97.52,76.23,13.59,106.06,41.36,313,2019-11-12 08:00:00,2019,11,12,8,0
1034,11-12-2019 16:00,591.03,89.6,159.32,0.3,3.64,7.21,169.41,76.52,9.41,97.11,47.06,343.07,2019-11-12 16:00:00,2019,11,12,16,0
1035,12-12-2019 00:00,628.75,55.6,117.04,0.41,2.21,8.73,110.73,87.83,13.98,112.66,63.22,433,2019-12-12 00:00:00,2019,12,12,0,0
1036,12-12-2019 08:00,403.91,14.59,82.37,2.42,1.84,2.84,57.29,32.46,18.15,113.57,10.38,274.5,2019-12-12 08:00:00,2019,12,12,8,0
1037,12-12-2019 16:00,268.88,19.19,184.6,2.63,2.09,2.18,113.67,66.36,2.06,39.23,9.57,194.41,2019-12-12 16:00:00,2019,12,12,16,0
1038,13-12-2019 00:00,125,11.99,129.13,2.15,1,2.18,78.47,60.56,8.44,39.23,9.22,111.66,2019-12-13 00:00:00,2019,12,13,0,0
1039,13-12-2019 08:00,101.81,21.81,152.75,2.11,1.06,1.17,96.91,61.48,8.6,131.42,4.81,80.62,2019-12-13 08:00:00,2019,12,13,8,0
1040,13-12-2019 16:00,169,120.26,176.61,0.88,1.61,2.41,162.34,65.58,9.32,135.38,9.86,121.15,2019-12-13 16:00:00,2019,12,13,16,0
1041,14-12-2019 00:00,145,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,89,2019-12-14 00:00:00,2019,12,14,0,0
1042,14-12-2019 08:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2019-12-14 08:00:00,2019,12,14,8,0
1043,14-12-2019 16:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2019-12-14 16:00:00,2019,12,14,16,0
1044,15-12-2019 00:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2019-12-15 00:00:00,2019,12,15,0,0
1045,15-12-2019 08:00,179.21,109.06,219.56,0.91,1.14,3.19,193.16,68.46,5.66,39.23,20.59,72.71,2019-12-15 08:00:00,2019,12,15,8,0
1046,15-12-2019 16:00,220.91,231.89,255.2,0.67,1.67,5.62,306.3,65.82,4.43,39.23,19.89,101.62,2019-12-15 16:00:00,2019,12,15,16,0
1047,16-12-2019 00:00,164.69,150.76,158.67,1.06,2.14,4.15,207.3,67.3,7.91,131.5,7.32,108.53,2019-12-16 00:00:00,2019,12,16,0,0
1048,16-12-2019 08:00,173.41,341.18,149.82,1.17,1.84,2.04,357.42,64.72,9.45,95.31,3.44,88.12,2019-12-16 08:00:00,2019,12,16,8,0
1049,16-12-2019 16:00,174.75,328.92,142,0.76,1.28,1.7,340.64,61.37,8.66,115.73,5.88,94.28,2019-12-16 16:00:00,2019,12,16,16,0
1050,17-12-2019 00:00,115.72,155.34,94.32,0.84,0.48,0.68,176.27,62.09,5.58,123.79,1.23,66.66,2019-12-17 00:00:00,2019,12,17,0,0
1051,17-12-2019 08:00,199.38,279.05,109.22,0.92,1.69,1.24,292.85,61.6,7.18,123.44,2.95,103.31,2019-12-17 08:00:00,2019,12,17,8,0
1052,17-12-2019 16:00,245.12,257.01,130.93,0.58,2.38,3.63,278.21,57.73,8.33,134.65,11.58,154.94,2019-12-17 16:00:00,2019,12,17,16,0
1053,18-12-2019 00:00,235.62,136.33,109.52,0.75,1.65,3.02,169.4,59.61,2.41,135.5,7.39,165.75,2019-12-18 00:00:00,2019,12,18,0,0
1054,18-12-2019 08:00,246.22,137.88,190.06,0.59,1.64,2.15,213.52,56.79,2.22,131.28,3.37,150.25,2019-12-18 08:00:00,2019,12,18,8,0
1055,18-12-2019 16:00,338,100.63,175.28,0.41,2.29,3.72,175.25,57.17,2.96,126.77,12.9,220.25,2019-12-18 16:00:00,2019,12,18,16,0
1056,19-12-2019 00:00,327.97,72.64,89.65,0.32,2.1,3.52,106.9,52.03,9.13,116.78,28.08,221,2019-12-19 00:00:00,2019,12,19,0,0
1057,19-12-2019 08:00,437.94,26.61,172.29,1.51,2.3,4.6,113.32,56.14,9.92,132.89,9.03,336.22,2019-12-19 08:00:00,2019,12,19,8,0
1058,19-12-2019 16:00,550.06,104.89,181.43,0.39,3.69,7.97,179.65,52.73,14.22,132.5,23.21,421.09,2019-12-19 16:00:00,2019,12,19,16,0
1059,20-12-2019 00:00,739.42,86.28,148.34,0.3,3.92,10.29,149.22,49.3,12.05,39.23,28.89,538.25,2019-12-20 00:00:00,2019,12,20,0,0
1060,20-12-2019 08:00,609.88,85.15,272.93,0.41,2.18,5.19,210.7,50.97,6.26,136.2,18.74,470.62,2019-12-20 08:00:00,2019,12,20,8,0
1061,20-12-2019 16:00,698.56,210.94,250.88,0.3,4.18,11.42,299.12,64.26,10.05,121.4,45.31,516.06,2019-12-20 16:00:00,2019,12,20,16,0
1062,21-12-2019 00:00,478.31,81.23,123.06,0.32,1.77,8.04,124.75,64.49,5.12,131.37,22.93,375.78,2019-12-21 00:00:00,2019,12,21,0,0
1063,21-12-2019 08:00,416.62,100.73,214.65,0.79,1.51,4.32,192.48,64.87,4.25,39.23,8.92,307.31,2019-12-21 08:00:00,2019,12,21,8,0
1064,21-12-2019 16:00,364.53,106.54,205.33,0.49,1.65,4.63,190.38,65.07,3.54,129.2,14.56,257.03,2019-12-21 16:00:00,2019,12,21,16,0
1065,22-12-2019 00:00,228.12,84.45,101.58,0.52,1.57,2.2,122.82,66.12,5.3,129.94,4.57,159.69,2019-12-22 00:00:00,2019,12,22,0,0
1066,22-12-2019 08:00,213.31,182.09,129.09,1.16,2.22,2.13,217.12,65.22,5.8,116.98,3.62,143.91,2019-12-22 08:00:00,2019,12,22,8,0
1067,22-12-2019 16:00,227.69,116.84,130.08,1.02,2.88,2.5,164.46,64.87,5.05,115.08,4.42,179.06,2019-12-22 16:00:00,2019,12,22,16,0
1068,23-12-2019 00:00,184.62,107.68,100.98,0.95,1.39,1.57,138.6,66.23,5.46,98.26,0.9,146.34,2019-12-23 00:00:00,2019,12,23,0,0
1069,23-12-2019 08:00,284.69,172.68,145,0.58,2.04,2.14,217.86,65.93,6.68,101.26,44.96,197.5,2019-12-23 08:00:00,2019,12,23,8,0
1070,23-12-2019 16:00,371.28,210.62,124.24,0.33,2.8,4.44,237.66,64.88,8.51,80.4,66.2,251.06,2019-12-23 16:00:00,2019,12,23,16,0
1071,24-12-2019 00:00,420.72,62.575,69.34,0.72,1.65,2.44,91.86,62.25,8.4,39.23,50.55,287.56,2019-12-24 00:00:00,2019,12,24,0,0
1072,24-12-2019 08:00,489.34,48.66,311.33,0.51,2.37,2.83,184.6,68.35,11.05,81.95,40.3,332.56,2019-12-24 08:00:00,2019,12,24,8,0
1073,24-12-2019 16:00,542.88,59.86,296.42,0.33,4.08,6.42,162.95,66.22,13.35,135.7,59.03,364.44,2019-12-24 16:00:00,2019,12,24,16,0
1074,25-12-2019 00:00,302.44,45.78,140.85,0.59,1.43,2.31,85.03,67.78,4.48,130.75,54,205,2019-12-25 00:00:00,2019,12,25,0,0
1075,25-12-2019 08:00,237.12,62.75,159.92,1.15,1.5,1.59,108.52,67.44,3.69,123.9,54.5,160.28,2019-12-25 08:00:00,2019,12,25,8,0
1076,25-12-2019 16:00,288.84,45.61,171.79,0.81,1.68,1.72,101.33,68.62,3.35,136.3,40.96,197.44,2019-12-25 16:00:00,2019,12,25,16,0
1077,26-12-2019 00:00,258,36.33,144.95,0.58,1.22,0.98,82.89,68.65,5.24,132.93,44.59,179.28,2019-12-26 00:00:00,2019,12,26,0,0
1078,26-12-2019 08:00,317.31,56.26,221.22,0.64,1.32,1.5,127.93,68.12,6.63,136.2,36.95,207.81,2019-12-26 08:00:00,2019,12,26,8,0
1079,26-12-2019 16:00,419.28,43.19,238.31,0.34,1.18,1.87,130.25,69.26,6.75,39.23,46.28,266.53,2019-12-26 16:00:00,2019,12,26,16,0
1080,27-12-2019 00:00,314.94,23.57,161.17,0.31,1.06,1.45,86.48,68.96,7.33,123.43,331.2,216.28,2019-12-27 00:00:00,2019,12,27,0,0
1081,27-12-2019 08:00,417.25,33.84,263.65,0.42,2.2,2.36,132.17,66,9.16,124.2,216.98,290.72,2019-12-27 08:00:00,2019,12,27,8,0
1082,27-12-2019 16:00,545.97,25.03,313.86,0.35,2.96,4.36,158.45,67.17,10.78,127.03,59.64,370.03,2019-12-27 16:00:00,2019,12,27,16,0
1083,28-12-2019 00:00,556.56,41.03,322.88,0.3,2.33,6.1,177.48,64.32,13.88,114.97,53.24,352,2019-12-28 00:00:00,2019,12,28,0,0
1084,28-12-2019 08:00,405,51.48,310,0.46,1.98,2.65,167.55,67.54,9.96,130.03,44.02,284.66,2019-12-28 08:00:00,2019,12,28,8,0
1085,28-12-2019 16:00,539.88,22.66,360.51,0.43,2.85,5.01,201.9,65.68,12.87,124.25,61.16,373.59,2019-12-28 16:00:00,2019,12,28,16,0
1086,29-12-2019 00:00,500.81,16.63,207.92,0.39,2.13,3.2,115.78,66.43,10.1,127.47,45.86,323.31,2019-12-29 00:00:00,2019,12,29,0,0
1087,29-12-2019 08:00,466.69,31.23,243.81,0.39,2.68,3.01,134.41,63.27,12.11,118.18,36.26,341.09,2019-12-29 08:00:00,2019,12,29,8,0
1088,29-12-2019 16:00,583.56,62.575,69.34,0.31,3.8,5.01,91.86,67.2,13.28,39.23,54.13,414.53,2019-12-29 16:00:00,2019,12,29,16,0
1089,30-12-2019 00:00,484.09,62.575,69.34,0.3,3.19,4.62,91.86,67.2,10.53,39.23,356.79,357.41,2019-12-30 00:00:00,2019,12,30,0,0
1090,30-12-2019 08:00,517.81,9.58,119.7,0.79,3.11,4.51,71.47,67.62,8.11,61.83,346.81,387.97,2019-12-30 08:00:00,2019,12,30,8,0
1091,30-12-2019 16:00,500.09,4.53,53.15,1.74,1.88,3.7,31.58,69.34,7.06,73.56,446.06,363.59,2019-12-30 16:00:00,2019,12,30,16,0
1092,31-12-2019 00:00,212.69,5.12,21.89,1.48,2,1.57,15.81,68.31,4.87,60.15,431.1,169.75,2019-12-31 00:00:00,2019,12,31,0,0
1093,31-12-2019 08:00,269.03,4.4,28.18,1.79,1.89,1.26,18.08,61.82,8.47,59.98,361.89,196.56,2019-12-31 08:00:00,2019,12,31,8,0
1094,31-12-2019 16:00,594.45,62.575,105.59,0.43,3.91,8.08,91.86,61.17,25.24,44.06,302.91,519.73,2019-12-31 16:00:00,2019,12,31,16,0
1095,01-01-2020 00:00,534.83,126.24,28.04,0.3,3.71,7.96,159.6,59.53,7.14,57.69,21.86,454,2020-01-01 00:00:00,2020,1,1,0,0
1096,01-01-2020 08:00,374.75,36.33,62.45,1.73,3.55,4.73,77,62.2,10.14,65.28,450.98,256.16,2020-01-01 08:00:00,2020,1,1,8,0
1097,01-01-2020 16:00,481,62.89,71.81,0.49,1.9,4.54,95.29,58.42,14.68,57.9,323.6,391.97,2020-01-01 16:00:00,2020,1,1,16,0
1098,02-01-2020 00:00,516.44,189.49,30.69,0.3,1.9,8.61,207.93,62.87,11.8,42.48,333.64,388.38,2020-02-01 00:00:00,2020,2,1,0,0
1099,02-01-2020 08:00,363.81,61.47,60.95,1.14,1.62,2.94,84.39,67.56,23.88,63.02,116.54,243.62,2020-02-01 08:00:00,2020,2,1,8,0
1100,02-01-2020 16:00,559.21,56.4,92,0.4,6.08,6.43,127.35,61.28,28.37,51.33,114.17,453.06,2020-02-01 16:00:00,2020,2,1,16,0
1101,03-01-2020 00:00,666.38,200.85,42.56,0.3,4.69,14.91,236.28,63.84,12.21,65.8,193.12,600.16,2020-03-01 00:00:00,2020,3,1,0,0
1102,03-01-2020 08:00,348.88,26.63,51.26,1.55,1.24,6,71.39,69.76,36.08,47.63,201.38,201.03,2020-03-01 08:00:00,2020,3,1,8,0
1103,03-01-2020 16:00,100,62.575,35.9,0.8,0.85,2.94,24.6,27.75,5.6,32.5,21.86,28,2020-03-01 16:00:00,2020,3,1,16,0
1104,04-01-2020 00:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-04-01 00:00:00,2020,4,1,0,0
1105,04-01-2020 08:00,390,67.63,96.55,0.93,0.81,5.46,106.51,62.63,7.54,68.53,153.67,240.07,2020-04-01 08:00:00,2020,4,1,8,0
1106,04-01-2020 16:00,335.94,100.08,85.19,0.46,1.01,5.2,130.7,63.68,2.58,46,161.18,183.47,2020-04-01 16:00:00,2020,4,1,16,0
